,Brand,model,year,km_driven,fuel,seller_type,transmission,owner,selling_price
306,Maruti,Wagon R VXI BSIII,2006,60000,Petrol,Individual,Manual,Second Owner,150000
307,Chevrolet,Aveo 1.6 LT,2006,34600,Petrol,Individual,Manual,Third Owner,150000
308,Maruti,Alto LXi,2006,75118,Petrol,Individual,Manual,Second Owner,150000
309,Maruti,Alto LX,2006,140300,Petrol,Individual,Manual,First Owner,150000
310,Hyundai,Santro Xing XG AT,2006,90000,Petrol,Individual,Automatic,Second Owner,160000
311,Toyota,Corolla AE,2006,140000,Petrol,Individual,Manual,Second Owner,160000
312,Maruti,Alto LX BSIII,2006,63230,Petrol,Individual,Manual,Second Owner,160000
313,Maruti,Alto LX BSIII,2006,63230,Petrol,Individual,Manual,Second Owner,160000
314,Maruti,Swift VXI BSIII,2006,95149,Petrol,Dealer,Manual,Second Owner,160000
315,Maruti,Alto 800 LXI,2006,132000,Petrol,Individual,Manual,First Owner,165000
316,Maruti,Alto 800 LXI,2006,132000,Petrol,Individual,Manual,First Owner,165000
317,Hyundai,Tucson CRDi,2006,170000,Diesel,Individual,Manual,First Owner,170000
318,Hyundai,Accent CRDi,2006,245244,Diesel,Individual,Manual,Fourth & Above Owner,170000
319,Ford,Ikon 1.3L Rocam Flair,2006,91086,Petrol,Dealer,Manual,Second Owner,180000
320,Mahindra,Scorpio 2.6 CRDe,2006,222435,Diesel,Individual,Manual,Second Owner,180000
321,Maruti,Swift 1.3 VXi,2006,45000,Petrol,Individual,Manual,First Owner,200000
322,Mahindra,Bolero DI,2006,73756,Diesel,Individual,Manual,First Owner,200000
323,Mahindra,Scorpio REV 116,2006,220000,Petrol,Individual,Manual,Second Owner,220000
324,Honda,Civic 1.8 S MT,2006,120000,Petrol,Individual,Manual,Third Owner,220000
325,Hyundai,Sonata AT Leather,2006,80000,Petrol,Individual,Automatic,Third Owner,225000
326,Mahindra,Bolero SLX,2006,200000,Diesel,Individual,Manual,Third Owner,229999
327,Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV,2006,300000,Diesel,Individual,Manual,First Owner,229999
328,Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV,2006,300000,Diesel,Individual,Manual,First Owner,229999
329,Hyundai,Sonata 2.4L AT,2006,80000,Petrol,Individual,Automatic,Fourth & Above Owner,275000
330,Honda,Civic 1.8 (E) MT,2006,80000,Petrol,Individual,Manual,Second Owner,300000
331,Mahindra,Scorpio 2.6 SLX CRDe,2006,120000,Diesel,Individual,Manual,Second Owner,300000
332,Mahindra,Scorpio 2.6 SLX CRDe,2006,120000,Diesel,Individual,Manual,Second Owner,300000
333,Toyota,Camry Hybrid,2006,62000,Electric,Dealer,Automatic,Second Owner,310000
334,Skoda,Laura L n K 1.9 PD,2006,100000,Diesel,Individual,Manual,First Owner,350000
335,Toyota,Innova 2.5 G (Diesel) 7 Seater BS IV,2006,400000,Diesel,Individual,Manual,Third Owner,400000
336,BMW,5 Series 530i,2006,110000,Petrol,Individual,Automatic,Second Owner,480000
337,Skoda,Laura L n K 1.9 PD,2006,75000,Diesel,Individual,Manual,Second Owner,500000
338,Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV,2006,50000,Diesel,Individual,Manual,First Owner,500000
339,Mahindra,Jeep CJ 500 DI,2006,1001,Diesel,Dealer,Manual,First Owner,575000
340,BMW,7 Series 730Ld,2006,30000,Diesel,Dealer,Automatic,First Owner,1050000
341,BMW,7 Series 730Ld,2006,30000,Diesel,Dealer,Automatic,First Owner,1050000
342,Maruti,Omni CNG,2007,100000,CNG,Individual,Manual,Fourth & Above Owner,45000
343,Tata,Indigo LS,2007,195000,Diesel,Individual,Manual,Third Owner,55000
344,Maruti,800 AC,2007,70000,Petrol,Individual,Manual,First Owner,60000
345,Maruti,800 AC,2007,70000,Petrol,Individual,Manual,First Owner,60000
346,Maruti,800 AC,2007,70000,Petrol,Individual,Manual,First Owner,60000
347,Maruti,800 AC BSIII,2007,52000,Petrol,Individual,Manual,First Owner,60000
348,Tata,Indica GLS BS IV,2007,130000,Petrol,Individual,Manual,Second Owner,60000
349,Maruti,Alto LX,2007,180000,Petrol,Individual,Manual,Third Owner,70000
350,Maruti,Alto LX,2007,120000,Petrol,Individual,Manual,Third Owner,70000
351,Hyundai,Santro Xing XK,2007,55000,Petrol,Individual,Manual,Second Owner,70000
352,Maruti,Wagon R LXI DUO BSIII,2007,162000,LPG,Individual,Manual,First Owner,70000
353,Maruti,Swift 1.3 LXI,2007,80000,Petrol,Individual,Manual,Second Owner,73000
354,Maruti,Swift 1.3 LXI,2007,80000,Petrol,Individual,Manual,Second Owner,73000
355,Hyundai,Santro Xing XL eRLX Euro III,2007,114000,Petrol,Individual,Manual,Second Owner,75000
356,Maruti,800 AC BSIII,2007,90000,Petrol,Individual,Manual,Second Owner,75000
357,Maruti,Esteem Lxi - BSIII,2007,54000,Petrol,Individual,Manual,First Owner,75000
358,Maruti,Esteem Lxi - BSIII,2007,54000,Petrol,Individual,Manual,First Owner,75000
359,Maruti,Alto LXi,2007,40000,Petrol,Individual,Manual,Second Owner,75000
360,Hyundai,Santro Xing XO,2007,58000,Petrol,Dealer,Manual,Second Owner,80000
361,Maruti,Wagon R LXI Minor,2007,120000,Petrol,Individual,Manual,Second Owner,80000
362,Maruti,Wagon R VXI Minor,2007,60000,Petrol,Individual,Manual,Third Owner,80000
363,Hyundai,Santro Xing XO,2007,58000,Petrol,Dealer,Manual,Second Owner,80000
364,Maruti,800 AC,2007,120000,Petrol,Individual,Manual,First Owner,80000
365,Maruti,Wagon R VXI Minor,2007,60000,Petrol,Individual,Manual,Third Owner,80000
366,Chevrolet,Aveo U-VA 1.2,2007,110000,Petrol,Individual,Manual,Second Owner,80000
367,Tata,Indica GLS BS IV,2007,50000,Petrol,Individual,Manual,Second Owner,85000
368,Maruti,Wagon R LXI Minor,2007,80000,Petrol,Individual,Manual,Second Owner,85000
369,Chevrolet,Aveo 1.4,2007,70000,Petrol,Individual,Manual,Second Owner,85000
370,Hyundai,Santro Xing GLS,2007,85000,Petrol,Individual,Manual,Second Owner,85000
371,Hyundai,Santro Xing GL PLUS CNG,2007,80000,CNG,Individual,Manual,Third Owner,90000
372,Maruti,Alto LXi,2007,43826,Petrol,Dealer,Manual,Second Owner,90000
373,Maruti,Zen Estilo VXI BSIII,2007,90000,Petrol,Individual,Manual,First Owner,90000
374,Maruti,Alto LXi,2007,100000,Petrol,Individual,Manual,Second Owner,90000
375,Maruti,800 AC,2007,100000,Petrol,Individual,Manual,Second Owner,95000
376,Maruti,Wagon R LXI Minor,2007,80000,Petrol,Individual,Manual,First Owner,95000
377,Maruti,Zen Estilo 1.1 VXI BSIII,2007,80000,Petrol,Individual,Manual,First Owner,95000
378,Mahindra,Jeep MM 540,2007,100000,Diesel,Individual,Manual,Second Owner,95000
379,Hyundai,Getz GLS,2007,120000,Petrol,Individual,Manual,Fourth & Above Owner,95000
380,Maruti,Alto LXi,2007,85000,Petrol,Individual,Manual,Second Owner,95000
381,Tata,Indigo Classic Dicor,2007,39000,Diesel,Individual,Manual,First Owner,100000
382,Maruti,Swift Vdi BSIII,2007,110000,Diesel,Individual,Manual,Fourth & Above Owner,100000
383,Maruti,Alto LXi,2007,195000,Petrol,Individual,Manual,First Owner,100000
384,Maruti,SX4 Vxi BSIII,2007,90000,Petrol,Individual,Manual,Second Owner,100000
385,Maruti,Zen Estilo LXI BSIII,2007,80000,Petrol,Individual,Manual,Third Owner,100000
386,Maruti,Alto LX,2007,52000,Petrol,Individual,Manual,Second Owner,100000
387,Hyundai,Santro Xing XK (Non-AC),2007,50000,Petrol,Individual,Manual,First Owner,100000
388,Maruti,Alto LXi,2007,70000,Petrol,Individual,Manual,Second Owner,100000
389,Maruti,Zen Estilo 1.1 LXI BSIII,2007,143000,Petrol,Individual,Manual,Third Owner,100000
390,Maruti,Alto LXi,2007,100000,Petrol,Individual,Manual,Second Owner,100000
391,Maruti,Wagon R VXI BS IV,2007,60000,Petrol,Individual,Manual,Second Owner,100000
392,Maruti,Wagon R LXI DUO BSIII,2007,70000,LPG,Individual,Manual,Third Owner,100000
393,Ford,Fiesta 1.4 ZXi Leather,2007,170000,Petrol,Individual,Manual,First Owner,100000
394,Maruti,Alto LX,2007,52000,Petrol,Individual,Manual,Second Owner,100000
395,Maruti,Wagon R LX Minor,2007,100000,Petrol,Individual,Manual,First Owner,100000
396,Maruti,Wagon R LX BSIII,2007,110000,Petrol,Individual,Manual,First Owner,100000
397,Maruti,Esteem Vxi,2007,90000,Petrol,Individual,Manual,Second Owner,100000
398,Maruti,Alto LXi,2007,70000,Petrol,Individual,Manual,First Owner,100000
399,Maruti,800 AC,2007,60000,Petrol,Individual,Manual,Second Owner,105000
400,Hyundai,Getz GLE,2007,60000,Petrol,Individual,Manual,Fourth & Above Owner,110000
401,Maruti,Omni E 8 Str STD,2007,90000,Petrol,Individual,Manual,Fourth & Above Owner,110000
402,Hyundai,Getz GLX,2007,90000,Petrol,Individual,Manual,First Owner,110000
403,Maruti,SX4 Vxi BSIII,2007,90000,Petrol,Individual,Manual,Second Owner,120000
404,Maruti,Zen Estilo 1.1 LXI BSIII,2007,81366,Petrol,Individual,Manual,First Owner,120000
405,Maruti,Zen Estilo 1.1 LXI BSIII,2007,81366,Petrol,Individual,Manual,First Owner,120000
406,Hyundai,Verna i (Petrol),2007,50000,Petrol,Individual,Manual,Second Owner,123000
407,Hyundai,Verna i (Petrol),2007,50000,Petrol,Individual,Manual,Second Owner,123000
408,Maruti,Alto LX BSIII,2007,100000,Petrol,Individual,Manual,Second Owner,125000
409,Hyundai,Accent GLS,2007,76000,Petrol,Dealer,Manual,Third Owner,125000
410,Mahindra,Renault Logan 1.5 DLE Diesel,2007,110000,Diesel,Individual,Manual,Second Owner,125000
411,Fiat,Palio 1.2 Sport,2007,50000,Petrol,Individual,Manual,Second Owner,125000
412,Hyundai,Santro Xing XK eRLX EuroIII,2007,135000,Petrol,Individual,Manual,Second Owner,130000
413,Ford,Fiesta Classic 1.4 SXI Duratorq,2007,98000,Diesel,Individual,Manual,Second Owner,130000
414,Maruti,Wagon R LXI Minor,2007,60000,Petrol,Individual,Manual,Third Owner,130000
415,Maruti,Wagon R LXI Minor,2007,50000,Petrol,Individual,Manual,First Owner,135000
416,Maruti,Wagon R LXI Minor,2007,50000,Petrol,Individual,Manual,First Owner,135000
417,Maruti,Zen Estilo LX BSIII,2007,74183,Petrol,Individual,Manual,Second Owner,135000
418,Maruti,Alto LX BSIII,2007,70000,Petrol,Individual,Manual,Second Owner,135000
419,Hyundai,Santro GLS I - Euro II,2007,85000,Petrol,Dealer,Manual,First Owner,135000
420,Maruti,Alto LX BSIII,2007,125000,Petrol,Individual,Manual,First Owner,140000
421,Maruti,Alto LX BSIII,2007,125000,Petrol,Individual,Manual,First Owner,140000
422,Maruti,Wagon R LXI Minor,2007,49000,Petrol,Dealer,Manual,First Owner,140000
423,Maruti,Zen Estilo VXI BSIII,2007,100000,Petrol,Individual,Manual,Second Owner,140000
424,Maruti,Wagon R LXI Minor,2007,49000,Petrol,Dealer,Manual,First Owner,140000
425,Hyundai,Verna XXi (Petrol),2007,84000,Petrol,Individual,Manual,Second Owner,150000
426,Mahindra,Renault Logan 1.5 DLX Diesel,2007,90000,Diesel,Individual,Manual,Third Owner,150000
427,Hyundai,Verna CRDi,2007,100000,Diesel,Individual,Manual,Fourth & Above Owner,155000
428,Hyundai,Verna SX,2007,65000,Petrol,Dealer,Manual,First Owner,155000
429,Hyundai,Verna SX,2007,65000,Petrol,Dealer,Manual,First Owner,155000
430,Chevrolet,Tavera Neo 3 10 Seats BSIV,2007,120000,Diesel,Individual,Manual,Third Owner,160000
431,Maruti,Wagon R LXI Minor,2007,80000,Petrol,Individual,Manual,Second Owner,160000
432,Maruti,Zen Estilo 1.1 LXI BSIII,2007,90000,Petrol,Individual,Manual,Second Owner,160000
433,Maruti,SX4 Zxi BSIII,2007,80000,Petrol,Individual,Manual,Third Owner,160000
434,Maruti,Baleno Vxi,2007,100000,Petrol,Individual,Manual,Second Owner,163000
435,Honda,Civic 1.8 S MT,2007,70000,Petrol,Individual,Manual,Third Owner,170000
436,Maruti,SX4 Zxi with Leather BSIII,2007,78380,Petrol,Individual,Manual,First Owner,175000
437,Skoda,Laura Ambiente 1.9 PD,2007,181000,Diesel,Individual,Manual,Fourth & Above Owner,175000
438,Hyundai,Verna CRDi ABS,2007,80000,Diesel,Individual,Manual,Second Owner,175000
439,Hyundai,Verna CRDi ABS,2007,80000,Diesel,Individual,Manual,Second Owner,175000
440,Mahindra,Bolero SLE BSIII,2007,230000,Diesel,Individual,Manual,Second Owner,185000
441,Ford,Fiesta 1.6 ZXi Duratec,2007,60000,Petrol,Individual,Manual,Third Owner,190000
442,Mahindra,Scorpio SLX 2.6 Turbo 8 Str,2007,160000,Diesel,Individual,Manual,Second Owner,190000
443,Honda,City 1.5 GXI,2007,115000,Petrol,Dealer,Manual,Second Owner,190000
444,Honda,City 1.5 GXI,2007,115000,Petrol,Dealer,Manual,Second Owner,190000
445,Maruti,Swift VDI BSIV,2007,112880,Diesel,Dealer,Manual,First Owner,195000
446,Tata,New Safari 4X4,2007,78771,Diesel,Dealer,Manual,Second Owner,199000
447,Honda,Civic 1.8 V AT,2007,54000,Petrol,Individual,Automatic,Second Owner,200000
448,Honda,Accord VTi-L (MT),2007,80000,Petrol,Individual,Manual,Second Owner,200000
449,Mahindra,Scorpio 2.6 Turbo 7 Str,2007,100000,Diesel,Individual,Manual,Second Owner,210000
450,Hyundai,Verna CRDi SX,2007,58000,Diesel,Dealer,Manual,Second Owner,212000
451,Toyota,Corolla H6,2007,55800,Petrol,Dealer,Manual,Second Owner,215000
452,Maruti,Swift ZXI ABS,2007,80000,Petrol,Individual,Manual,Second Owner,220000
453,Mahindra,Bolero DI DX 7 Seater,2007,120000,Diesel,Individual,Manual,First Owner,225000
454,Maruti,Swift VDI,2007,50000,Diesel,Dealer,Manual,First Owner,225000
455,Honda,Civic 1.8 MT Sport,2007,55000,Petrol,Individual,Manual,Second Owner,225000
456,Mahindra,Bolero DI DX 7 Seater,2007,120000,Diesel,Individual,Manual,Second Owner,225000
457,Maruti,Swift VDI,2007,50000,Diesel,Dealer,Manual,First Owner,225000
458,Honda,Civic 1.8 S MT,2007,70000,Petrol,Individual,Manual,Second Owner,229999
459,Maruti,Swift VXI with ABS,2007,120000,Petrol,Individual,Manual,Second Owner,250000
460,Toyota,Innova 2.5 G4 Diesel 8-seater,2007,80000,Diesel,Individual,Manual,Second Owner,250000
461,Mahindra,Bolero DI,2007,50000,Diesel,Individual,Manual,First Owner,250000
462,Honda,Civic 1.8 S AT,2007,47000,Petrol,Dealer,Automatic,First Owner,250000
463,Maruti,Zen Estilo LXI BSIII,2007,10211,Petrol,Individual,Manual,First Owner,275000
464,Honda,Civic 1.8 V AT,2007,60000,Petrol,Individual,Automatic,First Owner,280000
465,Mahindra,Bolero SLX 2WD,2007,100000,Diesel,Individual,Manual,Second Owner,300000
466,Mahindra,Bolero SLX,2007,100000,Diesel,Individual,Manual,Second Owner,300000
467,Mahindra,Scorpio 2.6 Turbo 9 Str,2007,100000,Diesel,Individual,Manual,Third Owner,370000
468,Ford,Endeavour Hurricane Limited Edition,2007,110000,Diesel,Individual,Automatic,Fourth & Above Owner,400000
469,Toyota,Innova 2.5 G4 Diesel 7-seater,2007,223000,Diesel,Individual,Manual,Fourth & Above Owner,440000
470,Maruti,Grand Vitara MT,2007,145000,Petrol,Individual,Manual,Third Owner,479000
471,Tata,New Safari 4X2,2007,80000,Petrol,Individual,Manual,Second Owner,550000
472,Tata,New Safari 4X2,2007,80000,Petrol,Individual,Manual,Second Owner,550000
473,Mercedes-Benz,New C-Class 200 CDI Classic,2007,101849,Diesel,Dealer,Manual,Second Owner,699000
474,Mitsubishi,Montero 3.2 MT,2007,180000,Diesel,Individual,Manual,First Owner,750000
475,Mercedes-Benz,E-Class 280 CDI,2007,76731,Diesel,Dealer,Automatic,First Owner,900000
476,Chevrolet,Spark 1.0 LS,2008,70000,Petrol,Individual,Manual,First Owner,50000
477,Maruti,800 AC BSIII,2008,70000,Petrol,Individual,Manual,Second Owner,58000
478,Tata,Indica GLS BS IV,2008,110000,Petrol,Individual,Manual,Third Owner,65000
479,Maruti,Alto LX,2008,140000,Petrol,Individual,Manual,First Owner,65000
480,Maruti,Alto LXi,2008,100000,Petrol,Individual,Manual,First Owner,69000
481,Maruti,Alto LXi,2008,100000,Petrol,Individual,Manual,First Owner,69000
482,Maruti,Alto LXi,2008,90000,Petrol,Individual,Manual,Second Owner,70000
483,Tata,Indica GLS BS IV,2008,60000,Petrol,Individual,Manual,First Owner,70000
484,Tata,Indigo LX Dicor,2008,100000,Diesel,Individual,Manual,Third Owner,70000
485,Chevrolet,Spark 1.0 LS,2008,35000,Petrol,Individual,Manual,Second Owner,75000
486,Maruti,Alto LX BSIII,2008,120000,Petrol,Individual,Manual,First Owner,75000
487,Mahindra,Renault Logan 1.4 GLX Petrol,2008,90000,Petrol,Individual,Manual,First Owner,80000
488,Tata,Indica GLS BS IV,2008,200000,Petrol,Individual,Manual,First Owner,80000
489,Tata,Indigo TDI,2008,150000,Diesel,Individual,Manual,Third Owner,80000
490,Maruti,Alto STD,2008,100000,Petrol,Individual,Manual,Second Owner,80000
491,Tata,Indica GLS BS IV,2008,90000,Petrol,Individual,Manual,Second Owner,80000
492,Tata,Indica Vista Aqua TDI BSIII,2008,90000,Diesel,Individual,Manual,First Owner,80000
493,Maruti,Zen Estilo VXI BSIII,2008,120000,Petrol,Individual,Manual,First Owner,80000
494,Maruti,800 AC,2008,50000,Petrol,Individual,Manual,Second Owner,80000
495,Maruti,Alto LX BSIII,2008,120000,Petrol,Individual,Manual,Second Owner,85000
496,Maruti,Alto LX BSIII,2008,120000,Petrol,Individual,Manual,Second Owner,85000
497,Maruti,Alto LX BSIII,2008,120000,Petrol,Individual,Manual,Second Owner,85000
498,Mahindra,Renault Logan 1.5 DLS,2008,213000,Diesel,Individual,Manual,First Owner,89999
499,Mahindra,Renault Logan 1.5 DLS,2008,213000,Diesel,Individual,Manual,First Owner,89999
500,Maruti,800 AC,2008,70000,Petrol,Individual,Manual,Third Owner,90000
501,Maruti,Alto LXi BSIII,2008,60000,Petrol,Individual,Manual,Second Owner,91200
502,Maruti,Alto LXi,2008,70000,Petrol,Individual,Manual,First Owner,95000
503,Tata,Indica GLS BS IV,2008,120000,Petrol,Individual,Manual,Third Owner,95000
504,Maruti,Alto LXi,2008,130000,Petrol,Individual,Manual,Fourth & Above Owner,100000
505,Hyundai,i10 Magna 1.1,2008,60000,Petrol,Individual,Manual,Second Owner,100000
506,Tata,Indigo LS,2008,90000,Diesel,Individual,Manual,First Owner,105000
507,Tata,Indigo LS,2008,90000,Diesel,Individual,Manual,First Owner,105000
508,Maruti,Alto LXi BSIII,2008,30000,Petrol,Individual,Manual,Second Owner,105000
509,Maruti,Zen Estilo LXI BSIII,2008,40000,Petrol,Individual,Manual,First Owner,105000
510,Maruti,Alto LXi,2008,90000,Petrol,Individual,Manual,Second Owner,110000
511,Maruti,Alto LX BSIII,2008,90000,Petrol,Individual,Manual,Second Owner,110000
512,Hyundai,Getz 1.5 CRDi GVS,2008,154000,Diesel,Individual,Manual,Third Owner,110000
513,Hyundai,Getz 1.5 CRDi GVS,2008,154000,Diesel,Individual,Manual,Third Owner,110000
514,Hyundai,Getz 1.3 GLS,2008,110000,Petrol,Individual,Manual,Second Owner,110000
515,Tata,Indica Vista Aqua 1.4 TDI,2008,90000,Diesel,Individual,Manual,Third Owner,110000
516,Maruti,Wagon R LXI Minor,2008,70000,Petrol,Individual,Manual,Third Owner,110000
517,Tata,Indigo GLE BSIII,2008,42000,Petrol,Dealer,Manual,First Owner,110000
518,Maruti,Wagon R LXI Minor,2008,100000,Petrol,Individual,Manual,Second Owner,110000
519,Maruti,Alto LX BSIII,2008,120000,Petrol,Individual,Manual,Third Owner,110000
520,Maruti,Swift Ldi BSIII,2008,120000,Diesel,Individual,Manual,First Owner,111000
521,Chevrolet,Aveo U-VA 1.2 LT,2008,70000,Petrol,Individual,Manual,Third Owner,114999
522,Maruti,Alto LXi,2008,30000,Petrol,Individual,Manual,First Owner,114999
523,Maruti,Alto LX,2008,66782,Petrol,Individual,Manual,Second Owner,114999
524,Hyundai,Verna i (Petrol),2008,90000,Petrol,Individual,Manual,Second Owner,120000
525,Chevrolet,Spark 1.0,2008,100000,Petrol,Individual,Manual,Third Owner,120000
526,Maruti,Zen Estilo 1.1 VXI BSIII,2008,70000,Petrol,Individual,Manual,Second Owner,120000
527,Ford,Fiesta 1.4 Duratec ZXI,2008,100000,Petrol,Individual,Manual,Third Owner,120000
528,Maruti,A-Star Lxi,2008,40000,Petrol,Individual,Manual,First Owner,120000
529,Hyundai,Santro Xing GL Plus,2008,41723,Petrol,Individual,Manual,Second Owner,120000
530,Hyundai,Verna i (Petrol),2008,90000,Petrol,Individual,Manual,Second Owner,120000
531,Hyundai,Santro Xing GL Plus,2008,41723,Petrol,Individual,Manual,Second Owner,120000
532,Ford,Fiesta 1.6 Duratec EXI Ltd,2008,80000,Petrol,Individual,Manual,Second Owner,120000
533,Hyundai,i10 Magna 1.1,2008,90000,Petrol,Individual,Manual,First Owner,120000
534,Maruti,Swift Vdi BSIII,2008,175000,Diesel,Individual,Manual,Second Owner,120000
535,Maruti,Wagon R LXI Minor,2008,110000,Petrol,Individual,Manual,Third Owner,120000
536,Maruti,Alto LXi BSIII,2008,80000,Petrol,Individual,Manual,First Owner,125000
537,Maruti,Alto LXi BSIII,2008,102000,Petrol,Dealer,Manual,First Owner,125000
538,Hyundai,Santro Xing GLS,2008,85000,Petrol,Individual,Manual,First Owner,125000
539,Maruti,Alto LXi BSIII,2008,70000,Petrol,Individual,Manual,First Owner,125000
540,Maruti,Wagon R LXI DUO BSIII,2008,152000,LPG,Individual,Manual,Second Owner,125000
541,Hyundai,i10 Era,2008,102000,Petrol,Individual,Manual,Second Owner,125000
542,Hyundai,i10 Era 1.1,2008,60000,Petrol,Individual,Manual,First Owner,125000
543,Hyundai,Santro Xing GLS,2008,100000,Petrol,Individual,Manual,First Owner,130000
544,Maruti,Alto LXi BSIII,2008,40000,Petrol,Individual,Manual,Second Owner,130000
545,Maruti,Zen Estilo 1.1 LXI BSIII,2008,80000,Petrol,Individual,Manual,Fourth & Above Owner,130000
546,Tata,Indigo GLS,2008,120000,Petrol,Individual,Manual,First Owner,130000
547,Maruti,Zen Estilo LXI BSIII,2008,90000,Petrol,Individual,Manual,Third Owner,140000
548,Maruti,Zen Estilo Sports,2008,120000,Petrol,Individual,Manual,First Owner,140000
549,Hyundai,i10 Magna,2008,103921,Petrol,Individual,Manual,Second Owner,140000
